index,timestamp,directory,current_space_gb
2386,20:05.0,/projects,29.18613
2387,20:05.0,/customers,44.38104
2388,30:05.2,/info,90.15077
2389,30:05.2,/scratch,79.73564
2390,30:05.2,/projects,29.18613
2391,30:05.2,/customers,44.38104
2392,40:11.0,/info,90.15077
2393,40:11.0,/scratch,79.73564
2394,40:11.0,/projects,29.18613
2395,40:11.0,/customers,44.38104
2396,20:12.7,/info,89.59993
2397,20:12.7,/scratch,80.68299
2398,20:12.7,/projects,29.18723
2399,20:12.7,/customers,44.25725
2400,30:08.8,/info,90.2381
2401,30:08.8,/scratch,80.55958
2402,30:08.8,/projects,28.9626
2403,30:08.8,/customers,44.23141
2404,40:07.6,/info,90.37921
2405,40:07.6,/scratch,80.54658
2406,40:07.6,/projects,29.13006
2407,40:07.6,/customers,44.30949
2408,50:08.2,/info,90.22321
2409,50:08.2,/scratch,80.45149
2410,50:08.2,/projects,28.92453
2411,50:08.2,/customers,44.41386
2412,00:08.9,/info,91.18255
2413,00:08.9,/scratch,81.42488
2414,00:08.9,/projects,28.91925
2415,00:08.9,/customers,44.56309
2416,10:09.2,/info,92.07117
2417,10:09.2,/scratch,81.60754
2418,10:09.2,/projects,28.91928
2419,10:09.2,/customers,45.1033
2420,20:09.5,/info,91.64154
2421,20:09.5,/scratch,81.56698
2422,20:09.5,/projects,28.35208
2423,20:09.5,/customers,45.10264
2424,30:07.7,/info,92.75767
2425,30:07.7,/scratch,81.80326
2426,30:07.7,/projects,28.254
2427,30:07.7,/customers,45.84435
2428,40:05.2,/info,92.77496
2429,40:05.2,/scratch,81.76386
2430,40:05.2,/projects,28.2153
2431,40:05.2,/customers,45.85349
2432,50:09.9,/info,93.09286
2433,50:09.9,/scratch,81.8595
2434,50:09.9,/projects,28.14266
2435,50:09.9,/customers,44.88162
2436,00:10.3,/info,92.73626
2437,00:10.3,/scratch,81.99123
2438,00:10.3,/projects,27.38786
2439,00:10.3,/customers,45.93667
2440,10:11.5,/info,91.98437
2441,10:11.5,/scratch,82.83851
2442,10:11.5,/projects,27.45815
2443,10:11.5,/customers,46.47929
2444,20:05.8,/info,92.0474
2445,20:05.8,/scratch,84.5294
2446,20:05.8,/projects,27.44008
2447,20:05.8,/customers,46.50459
2448,30:12.1,/info,92.25798
2449,30:12.1,/scratch,85.30275
2450,30:12.1,/projects,27.52998
2451,30:12.1,/customers,46.47879
2452,40:08.2,/info,92.25524
2453,40:08.2,/scratch,85.36823
2454,40:08.2,/projects,27.5302
2455,40:08.2,/customers,47.21575
2456,50:07.3,/info,92.9243
2457,50:07.3,/scratch,85.39057
2458,50:07.3,/projects,27.54986
2459,50:07.3,/customers,47.28197
2460,00:07.3,/info,93.00449
2461,00:07.3,/scratch,85.43968
2462,00:07.3,/projects,27.4979
2463,00:07.3,/customers,46.98915
2464,10:46.2,/info,93.1027
2465,10:46.2,/scratch,85.48801
2466,10:46.2,/projects,27.79754
2467,10:46.2,/customers,47.12112
2468,20:09.8,/info,93.10596
2469,20:09.8,/scratch,86.81196
2470,20:09.8,/projects,27.79843
2471,20:09.8,/customers,46.71462
2472,30:12.1,/info,92.51153
2473,30:12.1,/scratch,86.50612
2474,30:12.1,/projects,27.79774
2475,30:12.1,/customers,46.79064
2476,40:17.1,/info,92.22983
2477,40:17.1,/scratch,86.4536
2478,40:17.1,/projects,28.60688
2479,40:17.1,/customers,47.90834
2480,50:06.5,/info,92.88469
2481,50:06.5,/scratch,86.62935
2482,50:06.5,/projects,28.607
2483,50:06.5,/customers,47.89888
2484,00:10.7,/info,92.60677
2485,00:10.7,/scratch,87.01166
2486,00:10.7,/projects,28.6005
2487,00:10.7,/customers,47.95796
2488,10:08.5,/info,92.70018
2489,10:08.5,/scratch,87.80302
2490,10:08.5,/projects,27.64196
2491,10:08.5,/customers,47.99739
2492,20:10.5,/info,92.51295
2493,20:10.5,/scratch,88.82192
2494,20:10.5,/projects,28.65443
2495,20:10.5,/customers,48.853
2496,30:10.5,/info,92.15735
2497,30:10.5,/scratch,89.01245
2498,30:10.5,/projects,28.61018
2499,30:10.5,/customers,48.92775
2500,40:11.3,/info,92.95243
2501,40:11.3,/scratch,89.60331
2502,40:11.3,/projects,28.58327
2503,40:11.3,/customers,48.90099
2504,50:13.3,/info,93.0537
2505,50:13.3,/scratch,89.4781
2506,50:13.3,/projects,28.61636
2507,50:13.3,/customers,48.90369
2508,00:12.8,/info,93.53182
2509,00:12.8,/scratch,89.60674
2510,00:12.8,/projects,28.7277
2511,00:12.8,/customers,49.01369
2512,10:05.7,/info,93.76252
2513,10:05.7,/scratch,91.09079
2514,10:05.7,/projects,28.71563
2515,10:05.7,/customers,50.0599
2516,20:07.9,/info,92.99377
2517,20:07.9,/scratch,91.26764
2518,20:07.9,/projects,29.4231
2519,20:07.9,/customers,50.0599
2520,30:07.3,/info,92.94517
2521,30:07.3,/scratch,91.25477
2522,30:07.3,/projects,29.42131
2523,30:07.3,/customers,50.10231
2524,40:10.3,/info,92.83337
2525,40:10.3,/scratch,91.17645
2526,40:10.3,/projects,29.42403
2527,40:10.3,/customers,50.23112
2528,50:08.9,/info,93.40199
2529,50:08.9,/scratch,90.92378
2530,50:08.9,/projects,29.42845
2531,50:08.9,/customers,50.35997
2532,20:11.2,/info,93.47289
2533,20:11.2,/scratch,91.70175
2534,20:11.2,/projects,29.41463
2535,20:11.2,/customers,49.29968
2536,30:06.6,/info,93.49519
2537,30:06.6,/scratch,91.71918
2538,30:06.6,/projects,29.42344
2539,30:06.6,/customers,49.59527
2540,40:08.5,/info,92.57524
2541,40:08.5,/scratch,92.71808
2542,40:08.5,/projects,29.41944
2543,40:08.5,/customers,49.50981
2544,50:10.1,/info,92.05895
2545,50:10.1,/scratch,92.75263
2546,50:10.1,/projects,29.43531
2547,50:10.1,/customers,50.12578
2548,00:08.2,/info,92.15848
2549,00:08.2,/scratch,92.78677
2550,00:08.2,/projects,29.82167
2551,00:08.2,/customers,50.12914
2552,10:05.2,/info,92.17256
2553,10:05.2,/scratch,92.87922
2554,10:05.2,/projects,29.8173
2555,10:05.2,/customers,49.99599
2556,20:10.4,/info,91.73842
2557,20:10.4,/scratch,93.87139
2558,20:10.4,/projects,29.52886
2559,20:10.4,/customers,50.00573
2560,30:12.0,/info,91.65206
2561,30:12.0,/scratch,93.59696
2562,30:12.0,/projects,30.7426
2563,30:12.0,/customers,50.02306
2564,40:10.6,/info,91.79484
2565,40:10.6,/scratch,93.99047
2566,40:10.6,/projects,30.77707
2567,40:10.6,/customers,50.14156
2568,50:10.5,/info,91.87462
2569,50:10.5,/scratch,94.11614
2570,50:10.5,/projects,30.87736
2571,50:10.5,/customers,50.13381
2572,00:54.3,/info,90.84755
2573,00:54.3,/scratch,94.09141
2574,00:54.3,/projects,31.81856
2575,00:54.3,/customers,50.19092
2576,10:10.6,/info,91.30617
2577,10:10.6,/scratch,95.32253
2578,10:10.6,/projects,31.91327
2579,10:10.6,/customers,50.21501
2580,20:05.8,/info,91.33969
2581,20:05.8,/scratch,95.41363
2582,20:05.8,/projects,31.82671
2583,20:05.8,/customers,49.36187
2584,30:11.8,/info,91.34059
2585,30:11.8,/scratch,95.73615
2586,30:11.8,/projects,31.84241
2587,30:11.8,/customers,49.41569
2588,40:06.5,/info,91.98504
2589,40:06.5,/scratch,95.72891
2590,40:06.5,/projects,31.87883
2591,40:06.5,/customers,49.51327
2592,50:06.0,/info,93.66661
2593,50:06.0,/scratch,96.33617
2594,50:06.0,/projects,31.97528
2595,50:06.0,/customers,49.13983
2596,00:10.4,/info,93.66661
2597,00:10.4,/scratch,95.81083
2598,00:10.4,/projects,31.9517
2599,00:10.4,/customers,49.28803
2600,10:10.3,/info,94.52499
2601,10:10.3,/scratch,95.81345
2602,10:10.3,/projects,32.04712
2603,10:10.3,/customers,49.23719
2604,20:11.6,/info,94.51293
2605,20:11.6,/scratch,96.72115
2606,20:11.6,/projects,32.04221
2607,20:11.6,/customers,49.28797
2608,30:11.2,/info,94.09408
2609,30:11.2,/scratch,96.71468
2610,30:11.2,/projects,32.04034
2611,30:11.2,/customers,49.29972
2612,40:12.2,/info,95.00244
2613,40:12.2,/scratch,96.75224
2614,40:12.2,/projects,32.04312
2615,40:12.2,/customers,49.35302
2616,50:08.9,/info,95.27197
2617,50:08.9,/scratch,97.42459
2618,50:08.9,/projects,31.87835
2619,50:08.9,/customers,49.37585
2620,00:10.7,/info,95.31431
2621,00:10.7,/scratch,97.34096
2622,00:10.7,/projects,31.44895
2623,00:10.7,/customers,49.13716
2624,10:12.9,/info,95.27392
2625,10:12.9,/scratch,97.87874
2626,10:12.9,/projects,30.40534
2627,10:12.9,/customers,50.12521
2628,20:19.1,/info,95.23172
2629,20:19.1,/scratch,97.94124
2630,20:19.1,/projects,30.40693
2631,20:19.1,/customers,49.97045
2632,30:13.1,/info,94.32018
2633,30:13.1,/scratch,97.96699
2634,30:13.1,/projects,30.42471
2635,30:13.1,/customers,49.99885
2636,40:12.4,/info,94.05519
2637,40:12.4,/scratch,98.05724
2638,40:12.4,/projects,30.42489
2639,40:12.4,/customers,50.08472
2640,50:17.9,/info,94.40839
2641,50:17.9,/scratch,98.27256
2642,50:17.9,/projects,30.66351
2643,50:17.9,/customers,50.76202
2644,00:14.3,/info,94.76079
2645,00:14.3,/scratch,98.27492
2646,00:14.3,/projects,31.00845
2647,00:14.3,/customers,49.90576
2648,10:11.4,/info,94.84764
2649,10:11.4,/scratch,98.32222
2650,10:11.4,/projects,31.07414
2651,10:11.4,/customers,49.33766
2652,20:13.3,/info,95.64019
2653,20:13.3,/scratch,97.55462
2654,20:13.3,/projects,31.10737
2655,20:13.3,/customers,48.5996
2656,30:06.3,/info,95.8113
2657,30:06.3,/scratch,97.65764
2658,30:06.3,/projects,31.67003
2659,30:06.3,/customers,48.28707
2660,40:08.5,/info,96.78753
2661,40:08.5,/scratch,97.0686
2662,40:08.5,/projects,31.73329
2663,40:08.5,/customers,48.35595
2664,50:09.3,/info,96.79164
2665,50:09.3,/scratch,97.05437
2666,50:09.3,/projects,31.81968
2667,50:09.3,/customers,48.3526
2668,00:05.9,/info,97.53306
2669,00:05.9,/scratch,97.21567
2670,00:05.9,/projects,31.99989
2671,00:05.9,/customers,48.73669
2672,10:17.7,/info,98.03089
2673,10:17.7,/scratch,97.31475
2674,10:17.7,/projects,32.001
2675,10:17.7,/customers,48.73678
2676,20:13.7,/info,98.08555
2677,20:13.7,/scratch,97.41165
2678,20:13.7,/projects,30.83069
2679,20:13.7,/customers,48.72718
2680,30:11.7,/info,98.06577
2681,30:11.7,/scratch,97.39128
2682,30:11.7,/projects,31.43594
2683,30:11.7,/customers,48.70186
2684,40:12.2,/info,98.64676
2685,40:12.2,/scratch,96.79201
2686,40:12.2,/projects,32.25524
2687,40:12.2,/customers,48.70952
2688,50:10.0,/info,98.84264
2689,50:10.0,/scratch,96.78388
2690,50:10.0,/projects,32.25555
2691,50:10.0,/customers,48.75922
2692,00:11.9,/info,98.71571
2693,00:11.9,/scratch,96.70468
2694,00:11.9,/projects,32.89592
2695,00:11.9,/customers,48.81473
2696,10:17.3,/info,99.38868
2697,10:17.3,/scratch,96.70042
2698,10:17.3,/projects,32.89407
2699,10:17.3,/customers,48.74754
2700,20:06.8,/info,100.08332
2701,20:06.8,/scratch,96.77147
2702,20:06.8,/projects,32.89369
2703,20:06.8,/customers,48.80524
2704,30:06.3,/info,100.08081
2705,30:06.3,/scratch,97.04989
2706,30:06.3,/projects,32.89563
2707,30:06.3,/customers,48.07388
2708,40:10.2,/info,99.21121
2709,40:10.2,/scratch,97.0544
2710,40:10.2,/projects,32.90747
2711,40:10.2,/customers,48.37301
2712,50:10.0,/info,99.29821
2713,50:10.0,/scratch,96.98034
2714,50:10.0,/projects,33.00306
2715,50:10.0,/customers,48.9709
2716,00:11.3,/info,99.55506
2717,00:11.3,/scratch,97.0509
2718,00:11.3,/projects,33.15627
2719,00:11.3,/customers,49.0838
2720,10:13.4,/info,98.34139
2721,10:13.4,/scratch,97.06094
2722,10:13.4,/projects,33.29632
2723,10:13.4,/customers,49.2126
2724,20:11.7,/info,100.13427
2725,20:11.7,/scratch,97.04083
2726,20:11.7,/projects,33.27984
2727,20:11.7,/customers,49.24434
2728,30:11.5,/info,100.31329
2729,30:11.5,/scratch,98.12985
2730,30:11.5,/projects,33.71748
2731,30:11.5,/customers,49.54376
2732,40:12.0,/info,100.20645
2733,40:12.0,/scratch,98.20041
2734,40:12.0,/projects,33.78095
2735,40:12.0,/customers,49.60268
2736,50:09.8,/info,99.96556
2737,50:09.8,/scratch,98.27663
2738,50:09.8,/projects,33.75921
2739,50:09.8,/customers,49.40029
2740,00:07.3,/info,99.72071
2741,00:07.3,/scratch,98.82706
2742,00:07.3,/projects,33.84947
2743,00:07.3,/customers,49.31805
2744,10:11.1,/info,100.68429
2745,10:11.1,/scratch,98.88438
2746,10:11.1,/projects,33.86222
2747,10:11.1,/customers,49.06876
2748,20:37.1,/info,101.54819
2749,20:37.1,/scratch,98.96455
2750,20:37.1,/projects,34.24986
2751,20:37.1,/customers,49.08102
2752,30:07.1,/info,101.19549
2753,30:07.1,/scratch,97.99745
2754,30:07.1,/projects,34.10313
2755,30:07.1,/customers,49.41643
2756,40:06.8,/info,101.33921
2757,40:06.8,/scratch,98.70304
2758,40:06.8,/projects,33.17119
2759,40:06.8,/customers,49.39382
2760,50:09.3,/info,101.29851
2761,50:09.3,/scratch,98.71026
2762,50:09.3,/projects,33.1431
2763,50:09.3,/customers,49.44239
2764,00:11.7,/info,101.38482
2765,00:11.7,/scratch,98.75181
2766,00:11.7,/projects,33.11012
2767,00:11.7,/customers,50.22735
2768,10:08.6,/info,101.07228
2769,10:08.6,/scratch,98.0154
2770,10:08.6,/projects,33.10703
2771,10:08.6,/customers,49.63547
2772,20:10.7,/info,100.95297
2773,20:10.7,/scratch,97.64573
2774,20:10.7,/projects,32.92837
2775,20:10.7,/customers,50.11998
2776,30:12.4,/info,101.20125
2777,30:12.4,/scratch,97.78245
2778,30:12.4,/projects,32.93078
2779,30:12.4,/customers,50.13226
2780,40:10.8,/info,101.85644
2781,40:10.8,/scratch,97.89741
2782,40:10.8,/projects,32.95364
2783,40:10.8,/customers,49.26333
2784,50:11.1,/info,101.30888
2785,50:11.1,/scratch,97.99011
2786,50:11.1,/projects,33.25172
2787,50:11.1,/customers,49.46338
2788,00:14.6,/info,102.21912
2789,00:14.6,/scratch,98.12636
2790,00:14.6,/projects,33.24745
2791,00:14.6,/customers,49.43332
2792,10:05.8,/info,102.31857
2793,10:05.8,/scratch,97.14791
2794,10:05.8,/projects,33.25358
2795,10:05.8,/customers,49.48507
2796,20:10.7,/info,102.38542
2797,20:10.7,/scratch,97.36802
2798,20:10.7,/projects,33.29149
2799,20:10.7,/customers,49.36796
2800,30:09.4,/info,102.30561
2801,30:09.4,/scratch,97.31986
2802,30:09.4,/projects,33.42107
2803,30:09.4,/customers,49.43785
2804,40:11.8,/info,101.12281
2805,40:11.8,/scratch,96.78532
2806,40:11.8,/projects,32.7544
2807,40:11.8,/customers,49.48362
2808,50:13.0,/info,101.49494
2809,50:13.0,/scratch,97.57153
2810,50:13.0,/projects,33.53572
2811,50:13.0,/customers,48.73394
2812,00:13.6,/info,101.54202
2813,00:13.6,/scratch,97.80255
2814,00:13.6,/projects,33.37391
2815,00:13.6,/customers,48.77434
2816,10:12.1,/info,102.59321
2817,10:12.1,/scratch,97.76657
2818,10:12.1,/projects,33.3608
2819,10:12.1,/customers,48.28854
2820,20:13.7,/info,102.64592
2821,20:13.7,/scratch,97.80181
2822,20:13.7,/projects,33.35629
2823,20:13.7,/customers,48.77454
2824,30:08.9,/info,101.91371
2825,30:08.9,/scratch,98.42286
2826,30:08.9,/projects,33.36216
2827,30:08.9,/customers,48.84127
2828,40:08.8,/info,101.98027
2829,40:08.8,/scratch,98.32768
2830,40:08.8,/projects,33.35541
2831,40:08.8,/customers,48.77108
2832,50:55.2,/info,102.16215
2833,50:55.2,/scratch,98.38876
2834,50:55.2,/projects,32.93922
2835,50:55.2,/customers,48.20697
2836,00:14.9,/info,102.14088
2837,00:14.9,/scratch,98.45353
2838,00:14.9,/projects,32.98573
2839,00:14.9,/customers,48.21321
2840,10:12.7,/info,101.93762
2841,10:12.7,/scratch,98.48686
2842,10:12.7,/projects,32.99134
2843,10:12.7,/customers,48.31094
2844,20:09.5,/info,102.10704
2845,20:09.5,/scratch,98.47906
2846,20:09.5,/projects,33.08416
2847,20:09.5,/customers,48.21665
2848,30:07.4,/info,102.98141
2849,30:07.4,/scratch,98.72092
2850,30:07.4,/projects,33.11482
2851,30:07.4,/customers,49.1041
2852,41:16.1,/info,103.11126
2853,41:16.1,/scratch,98.83563
2854,41:16.1,/projects,33.12453
2855,41:16.1,/customers,49.07095
2856,50:05.3,/info,104.09201
2857,50:05.3,/scratch,100.04417
2858,50:05.3,/projects,32.45648
2859,50:05.3,/customers,49.20002
2860,00:12.0,/info,104.56362
2861,00:12.0,/scratch,100.09737
2862,00:12.0,/projects,32.45279
2863,00:12.0,/customers,49.21591
2864,10:16.8,/info,104.1447
2865,10:16.8,/scratch,100.00921
2866,10:16.8,/projects,32.90089
2867,10:16.8,/customers,49.40333
2868,20:11.2,/info,104.61907
2869,20:11.2,/scratch,99.11824
2870,20:11.2,/projects,32.29317
2871,20:11.2,/customers,48.70651
2872,30:11.1,/info,105.07621
2873,30:11.1,/scratch,99.26364
2874,30:11.1,/projects,32.28028
2875,30:11.1,/customers,48.78953
2876,40:08.3,/info,105.14581
2877,40:08.3,/scratch,100.03604
2878,40:08.3,/projects,32.98421
2879,40:08.3,/customers,49.27494
2880,50:11.0,/info,105.10776
2881,50:11.0,/scratch,100.08843
2882,50:11.0,/projects,32.98851
2883,50:11.0,/customers,49.37715
2884,00:08.7,/info,105.09498
2885,00:08.7,/scratch,100.16219
2886,00:08.7,/projects,32.98623
2887,00:08.7,/customers,49.34163
2888,10:08.7,/info,106.01104
2889,10:08.7,/scratch,100.40349
2890,10:08.7,/projects,33.00952
2891,10:08.7,/customers,50.15298
2892,20:10.8,/info,105.03581
2893,20:10.8,/scratch,100.41057
2894,20:10.8,/projects,32.87917
2895,20:10.8,/customers,50.20758
2896,30:13.1,/info,104.09101
2897,30:13.1,/scratch,100.36131
2898,30:13.1,/projects,32.59871
2899,30:13.1,/customers,50.11695
2900,40:08.0,/info,105.03969
2901,40:08.0,/scratch,100.25195
2902,40:08.0,/projects,32.60358
2903,40:08.0,/customers,50.25685
2904,50:11.8,/info,105.14646
2905,50:11.8,/scratch,100.30009
2906,50:11.8,/projects,32.60358
2907,50:11.8,/customers,50.22641
2908,00:12.7,/info,105.61687
2909,00:12.7,/scratch,100.30958
2910,00:12.7,/projects,32.61155
2911,00:12.7,/customers,50.60474
2912,10:09.8,/info,105.30362
2913,10:09.8,/scratch,100.36589
2914,10:09.8,/projects,32.70307
2915,10:09.8,/customers,50.60877
2916,20:09.1,/info,105.3378
2917,20:09.1,/scratch,100.73677
2918,20:09.1,/projects,32.39974
2919,20:09.1,/customers,50.63832
2920,30:12.6,/info,105.89562
2921,30:12.6,/scratch,99.87647
2922,30:12.6,/projects,32.47623
2923,30:12.6,/customers,50.7034
2924,40:08.3,/info,106.24266
2925,40:08.3,/scratch,100.5802
2926,40:08.3,/projects,32.31072
2927,40:08.3,/customers,50.71323
2928,50:10.0,/info,106.3057
2929,50:10.0,/scratch,100.66306
2930,50:10.0,/projects,31.72253
2931,50:10.0,/customers,50.72945
2932,00:08.5,/info,106.68291
2933,00:08.5,/scratch,100.40683
2934,00:08.5,/projects,32.59744
2935,00:08.5,/customers,50.94889
2936,10:10.9,/info,106.59667
2937,10:10.9,/scratch,101.1769
2938,10:10.9,/projects,32.52896
2939,10:10.9,/customers,50.96071
2940,20:12.4,/info,108.02422
2941,20:12.4,/scratch,101.14301
2942,20:12.4,/projects,32.56419
2943,20:12.4,/customers,50.9442
2944,30:11.3,/info,108.281
2945,30:11.3,/scratch,101.08899
2946,30:11.3,/projects,32.47701
2947,30:11.3,/customers,50.55336
2948,40:10.4,/info,108.51053
2949,40:10.4,/scratch,101.0863
2950,40:10.4,/projects,33.16067
2951,40:10.4,/customers,49.34985
2952,50:10.2,/info,109.16657
2953,50:10.2,/scratch,101.30983
2954,50:10.2,/projects,33.16103
2955,50:10.2,/customers,49.35143
2956,00:08.7,/info,109.18297
2957,00:08.7,/scratch,101.49553
2958,00:08.7,/projects,33.16151
2959,00:08.7,/customers,49.47558
2960,10:09.5,/info,109.60503
2961,10:09.5,/scratch,101.50654
2962,10:09.5,/projects,33.06638
2963,10:09.5,/customers,49.48766
2964,20:08.6,/info,109.66428
2965,20:08.6,/scratch,101.56805
2966,20:08.6,/projects,33.14785
2967,20:08.6,/customers,49.55841
2968,30:08.6,/info,109.45707
2969,30:08.6,/scratch,101.99591
2970,30:08.6,/projects,33.14482
2971,30:08.6,/customers,50.05567
2972,40:07.5,/info,109.56686
2973,40:07.5,/scratch,102.56728
2974,40:07.5,/projects,33.10449
2975,40:07.5,/customers,50.05865
2976,50:06.2,/info,110.10863
2977,50:06.2,/scratch,103.48046
2978,50:06.2,/projects,33.30411
2979,50:06.2,/customers,50.16193
2980,01:10.4,/info,110.01178
2981,01:10.4,/scratch,103.52833
2982,01:10.4,/projects,33.21697
2983,01:10.4,/customers,50.08109
2984,10:11.6,/info,111.19003
2985,10:11.6,/scratch,103.5787
2986,10:11.6,/projects,33.24865
2987,10:11.6,/customers,50.79813
2988,20:12.8,/info,111.09108
2989,20:12.8,/scratch,104.53938
2990,20:12.8,/projects,33.25219
2991,20:12.8,/customers,50.80729
2992,30:05.7,/info,111.84583
2993,30:05.7,/scratch,104.54101
2994,30:05.7,/projects,33.27156
2995,30:05.7,/customers,50.88949
2996,40:12.9,/info,111.97013
2997,40:12.9,/scratch,105.06531
2998,40:12.9,/projects,33.23343
2999,40:12.9,/customers,51.33021
3000,50:11.5,/info,111.9726
3001,50:11.5,/scratch,104.78744
3002,50:11.5,/projects,33.20542
3003,50:11.5,/customers,52.31782
3004,00:11.1,/info,112.96824
3005,00:11.1,/scratch,104.5507
3006,00:11.1,/projects,33.26595
3007,00:11.1,/customers,52.31627
3008,10:14.5,/info,113.58861
3009,10:14.5,/scratch,104.60032
3010,10:14.5,/projects,33.17153
3011,10:14.5,/customers,51.72846
3012,20:11.6,/info,112.84423
3013,20:11.6,/scratch,104.50548
3014,20:11.6,/projects,33.17107
3015,20:11.6,/customers,51.76399
3016,30:10.5,/info,112.93309
3017,30:10.5,/scratch,104.58705
3018,30:10.5,/projects,33.75825
3019,30:10.5,/customers,51.77492
3020,40:10.9,/info,113.56607
3021,40:10.9,/scratch,104.94328
3022,40:10.9,/projects,33.75834
3023,40:10.9,/customers,51.23979
3024,05-03-2025 07:50,/info,113.55723
3025,05-03-2025 07:50,/scratch,105.43417
3026,05-03-2025 07:50,/projects,33.76174
3027,05-03-2025 07:50,/customers,52.12336
3028,00:16.8,/info,114.31149
3029,00:16.8,/scratch,105.36598
3030,00:16.8,/projects,33.77346
3031,00:16.8,/customers,52.07512
3032,10:11.4,/info,114.26424
3033,10:11.4,/scratch,105.37738
3034,10:11.4,/projects,33.84923
3035,10:11.4,/customers,52.16986
3036,20:09.7,/info,115.50647
3037,20:09.7,/scratch,105.51813
3038,20:09.7,/projects,33.96889
3039,20:09.7,/customers,52.16009
3040,30:10.8,/info,115.44861
3041,30:10.8,/scratch,105.71047
3042,30:10.8,/projects,33.9665
3043,30:10.8,/customers,52.22871
3044,40:14.3,/info,115.47157
3045,40:14.3,/scratch,105.72103
3046,40:14.3,/projects,34.18425
3047,40:14.3,/customers,52.31077
3048,50:11.5,/info,116.00024
3049,50:11.5,/scratch,105.90492
3050,50:11.5,/projects,34.12118
3051,50:11.5,/customers,52.25219
3052,00:12.9,/info,116.16763
3053,00:12.9,/scratch,106.38096
3054,00:12.9,/projects,34.02944
3055,00:12.9,/customers,52.44634
3056,10:11.8,/info,115.86866
3057,10:11.8,/scratch,105.53749
3058,10:11.8,/projects,34.03708
3059,10:11.8,/customers,52.45644
3060,20:11.0,/info,116.14809
3061,20:11.0,/scratch,106.21012
3062,20:11.0,/projects,33.08045
3063,20:11.0,/customers,52.58511
3064,30:10.2,/info,117.86859
3065,30:10.2,/scratch,107.26093
3066,30:10.2,/projects,32.49889
3067,30:10.2,/customers,53.5807
3068,40:10.3,/info,117.93329
3069,40:10.3,/scratch,107.15673
3070,40:10.3,/projects,32.55919
3071,40:10.3,/customers,53.58403
3072,50:11.3,/info,117.2155
3073,50:11.3,/scratch,106.95433
3074,50:11.3,/projects,33.55452
3075,50:11.3,/customers,53.52338
3076,00:11.2,/info,117.37234
3077,00:11.2,/scratch,106.88458
3078,00:11.2,/projects,33.55677
3079,00:11.2,/customers,54.32514
3080,10:10.6,/info,118.16238
3081,10:10.6,/scratch,106.89073
3082,10:10.6,/projects,33.59724
3083,10:10.6,/customers,54.56059
3084,20:11.8,/info,118.64141
3085,20:11.8,/scratch,107.61657
3086,20:11.8,/projects,34.5705
3087,20:11.8,/customers,54.62364
3088,30:12.3,/info,119.54903
3089,30:12.3,/scratch,107.6925
3090,30:12.3,/projects,34.85112
3091,30:12.3,/customers,54.63292
3092,40:09.9,/info,119.56638
3093,40:09.9,/scratch,107.46593
3094,40:09.9,/projects,34.71014
3095,40:09.9,/customers,55.07012
3096,50:08.7,/info,120.55793
3097,50:08.7,/scratch,108.12015
3098,50:08.7,/projects,35.34815
3099,50:08.7,/customers,55.06621
3100,00:13.1,/info,120.22472
3101,00:13.1,/scratch,108.07375
3102,00:13.1,/projects,35.19033
3103,00:13.1,/customers,55.07308
3104,10:12.8,/info,120.39489
3105,10:12.8,/scratch,108.10238
3106,10:12.8,/projects,35.27317
3107,10:12.8,/customers,55.8543
3108,20:11.3,/info,120.41436
3109,20:11.3,/scratch,108.12371
3110,20:11.3,/projects,35.05745
3111,20:11.3,/customers,55.91958
3112,30:09.3,/info,121.38885
3113,30:09.3,/scratch,108.42865
3114,30:09.3,/projects,35.09449
3115,30:09.3,/customers,55.46092
3116,40:10.8,/info,121.51179
3117,40:10.8,/scratch,108.2473
3118,40:10.8,/projects,35.80686
3119,40:10.8,/customers,53.81811
3120,50:15.9,/info,122.56606
3121,50:15.9,/scratch,108.46323
3122,50:15.9,/projects,35.78804
3123,50:15.9,/customers,53.81299
3124,00:09.5,/info,122.56888
3125,00:09.5,/scratch,110.33671
3126,00:09.5,/projects,35.65264
3127,00:09.5,/customers,54.33538
3128,10:11.1,/info,122.16812
3129,10:11.1,/scratch,110.84497
3130,10:11.1,/projects,35.75385
3131,10:11.1,/customers,54.3668
3132,20:10.3,/info,121.27845
3133,20:10.3,/scratch,110.90226
3134,20:10.3,/projects,34.81318
3135,20:10.3,/customers,54.08881
3136,30:05.5,/info,121.59634
3137,30:05.5,/scratch,110.98361
3138,30:05.5,/projects,34.81456
3139,30:05.5,/customers,54.07985
3140,40:08.9,/info,120.65293
3141,40:08.9,/scratch,110.97291
3142,40:08.9,/projects,34.84197
3143,40:08.9,/customers,55.06284
3144,50:09.1,/info,120.34065
3145,50:09.1,/scratch,110.26423
3146,50:09.1,/projects,34.91893
3147,50:09.1,/customers,55.16128
3148,00:14.4,/info,120.57754
3149,00:14.4,/scratch,110.50151
3150,00:14.4,/projects,35.21614
3151,00:14.4,/customers,55.29031
3152,10:10.9,/info,120.48682
3153,10:10.9,/scratch,110.49566
3154,10:10.9,/projects,35.21637
3155,10:10.9,/customers,55.33839
3156,20:55.7,/info,120.69322
3157,20:55.7,/scratch,110.50306
3158,20:55.7,/projects,35.25577
3159,20:55.7,/customers,55.3417
3160,30:10.5,/info,121.36972
3161,30:10.5,/scratch,110.76191
