timestamp,directory,files_added,files_deleted,files_modified,size_added_gb,size_deleted_gb,size_modified_gb,total_files,current_space_gb
2025-02-07 08:00:00,/data,36,14,35,36.948,16.695,5.166,42062,57138.58
2025-02-07 08:00:00,/scratch,42,23,31,11.217,6.958,0.764,75320,24729.56
2025-02-07 08:00:00,/projects,41,22,72,40.034,14.982,5.219,18692,13421.82
2025-02-07 08:00:00,/user,67,38,65,8.856,5.351,0.767,42708,5879.79
2025-02-07 09:00:00,/data,0,0,0,0,0,0,42062,57138.58
2025-02-07 09:00:00,/scratch,93,63,67,30.759,17.4,2.461,75350,24745.38
2025-02-07 09:00:00,/projects,47,35,65,30.037,22.352,5.066,18704,13434.57
2025-02-07 09:00:00,/user,150,89,146,15.138,10.369,1.891,42769,5886.45
2025-02-07 10:00:00,/data,74,45,95,98.867,52.969,14.419,42091,57198.9
2025-02-07 10:00:00,/scratch,211,123,102,58.25,31.788,3.063,75438,24774.91
2025-02-07 10:00:00,/projects,52,21,82,26.314,11.123,6.631,18735,13456.39
2025-02-07 10:00:00,/user,0,0,0,0,0,0,42769,5886.45
2025-02-07 11:00:00,/data,102,65,122,119.231,84.165,15.818,42128,57249.78
2025-02-07 11:00:00,/scratch,214,129,153,61.089,33.385,5.794,75523,24808.41
2025-02-07 11:00:00,/projects,58,37,77,40.717,18.563,4.269,18756,13482.82
2025-02-07 11:00:00,/user,104,37,101,12.016,4.004,1.838,42836,5896.3
2025-02-07 12:00:00,/data,107,52,86,118.564,58.812,10.63,42183,57320.17
2025-02-07 12:00:00,/scratch,193,106,113,51.552,31.063,5.446,75610,24834.34
2025-02-07 12:00:00,/projects,68,33,84,33.505,19.122,6.296,18791,13503.5
2025-02-07 12:00:00,/user,0,0,0,0,0,0,42836,5896.3
2025-02-07 13:00:00,/data,0,0,0,0,0,0,42183,57320.17
2025-02-07 13:00:00,/scratch,165,104,86,46.874,29.538,3.721,75671,24855.4
2025-02-07 13:00:00,/projects,59,28,73,30.519,17.515,4.888,18822,13521.39
2025-02-07 13:00:00,/user,0,0,0,0,0,0,42836,5896.3
2025-02-07 14:00:00,/data,129,58,139,140.726,66.06,18.205,42254,57413.04
2025-02-07 14:00:00,/scratch,84,56,42,21.958,14.334,1.205,75699,24864.23
2025-02-07 14:00:00,/projects,123,60,120,68.218,30.633,7.033,18885,13566.01
2025-02-07 14:00:00,/user,141,82,146,14.799,9.493,2.13,42895,5903.73
2025-02-07 15:00:00,/data,266,116,232,292.589,145.059,43.435,42404,57604.0
2025-02-07 15:00:00,/scratch,82,42,53,21.932,10.103,2.133,75739,24878.19
2025-02-07 15:00:00,/projects,77,39,88,44.509,22.546,6.343,18923,13594.31
2025-02-07 15:00:00,/user,127,70,134,14.916,7.152,2.008,42952,5913.51
2025-02-07 16:00:00,/data,107,50,98,125.145,65.088,9.267,42461,57673.33
2025-02-07 16:00:00,/scratch,99,57,73,29.802,15.427,2.047,75781,24894.61
2025-02-07 16:00:00,/projects,56,37,74,31.8,27.027,5.983,18942,13605.07
2025-02-07 16:00:00,/user,363,175,367,38.946,21.047,5.397,43140,5936.8
2025-02-07 17:00:00,/data,89,38,81,102.461,41.389,13.149,42512,57747.55
2025-02-07 17:00:00,/scratch,48,37,34,18.742,11.152,1.241,75792,24903.44
2025-02-07 17:00:00,/projects,56,39,52,34.75,25.689,3.614,18959,13617.74
2025-02-07 17:00:00,/user,133,57,146,17.55,6.398,2.365,43216,5950.32
2025-02-07 18:00:00,/data,46,25,49,66.199,29.735,7.662,42533,57791.67
2025-02-07 18:00:00,/scratch,71,47,49,19.767,10.318,0.821,75816,24913.71
2025-02-07 18:00:00,/projects,0,0,0,0,0,0,18959,13617.74
2025-02-07 18:00:00,/user,100,48,102,14.173,4.543,1.318,43268,5961.27
2025-02-07 19:00:00,/data,31,19,37,35.819,22.116,7.369,42545,57812.75
2025-02-07 19:00:00,/scratch,48,32,32,12.448,8.488,1.23,75832,24918.9
2025-02-07 19:00:00,/projects,37,30,71,20.806,19.18,5.641,18966,13625.01
2025-02-07 19:00:00,/user,49,20,53,4.61,2.282,0.663,43297,5964.26
2025-02-07 20:00:00,/data,41,22,32,35.896,20.263,5.532,42564,57833.91
2025-02-07 20:00:00,/scratch,83,46,43,21.362,12.441,1.586,75869,24929.41
2025-02-07 20:00:00,/projects,58,26,78,28.61,16.074,3.614,18998,13641.16
2025-02-07 20:00:00,/user,107,50,87,12.733,7.716,1.256,43354,5970.53
2025-02-07 21:00:00,/data,21,15,16,19.497,16.182,-0.242,42570,57836.98
2025-02-07 21:00:00,/scratch,68,51,42,17.699,18.585,1.366,75886,24929.89
2025-02-07 21:00:00,/projects,19,22,36,9.623,11.599,1.853,18995,13641.04
2025-02-07 21:00:00,/user,70,29,64,8.183,3.28,0.789,43395,5976.22
2025-02-07 22:00:00,/data,19,15,28,19.841,18.561,5.035,42574,57843.3
2025-02-07 22:00:00,/scratch,42,22,27,9.765,6.057,0.483,75906,24934.08
2025-02-07 22:00:00,/projects,45,21,50,23.022,14.393,3.848,19019,13653.51
2025-02-07 22:00:00,/user,0,0,0,0,0,0,43395,5976.22
2025-02-07 23:00:00,/data,0,0,0,0,0,0,42574,57843.3
2025-02-07 23:00:00,/scratch,28,9,16,6.901,3.694,0.739,75925,24938.03
2025-02-07 23:00:00,/projects,30,7,22,14.524,4.785,1.287,19042,13664.54
2025-02-07 23:00:00,/user,48,15,43,5.856,1.34,0.859,43428,5981.6
2025-02-08 00:00:00,/data,0,0,0,0,0,0,42574,57843.3
2025-02-08 00:00:00,/scratch,0,0,0,0,0,0,75925,24938.03
2025-02-08 00:00:00,/projects,0,0,0,0,0,0,19042,13664.54
2025-02-08 00:00:00,/user,18,13,29,2.607,1.722,0.397,43433,5982.88
2025-02-08 01:00:00,/data,0,0,0,0,0,0,42574,57843.3
2025-02-08 01:00:00,/scratch,0,0,0,0,0,0,75925,24938.03
2025-02-08 01:00:00,/projects,0,0,0,0,0,0,19042,13664.54
2025-02-08 01:00:00,/user,25,7,11,2.437,0.781,0.146,43451,5984.68
2025-02-08 02:00:00,/data,0,0,0,0,0,0,42574,57843.3
2025-02-08 02:00:00,/scratch,0,0,0,0,0,0,75925,24938.03
2025-02-08 02:00:00,/projects,0,0,0,0,0,0,19042,13664.54
2025-02-08 02:00:00,/user,0,0,0,0,0,0,43451,5984.68
2025-02-08 03:00:00,/data,0,0,0,0,0,0,42574,57843.3
2025-02-08 03:00:00,/scratch,0,0,0,0,0,0,75925,24938.03
2025-02-08 03:00:00,/projects,0,0,0,0,0,0,19042,13664.54
2025-02-08 03:00:00,/user,0,0,0,0,0,0,43451,5984.68
2025-02-08 04:00:00,/data,0,0,0,0,0,0,42574,57843.3
2025-02-08 04:00:00,/scratch,0,0,0,0,0,0,75925,24938.03
2025-02-08 04:00:00,/projects,2,4,6,1.219,3.941,0.505,19040,13662.32
2025-02-08 04:00:00,/user,10,10,12,1.046,1.042,0.177,43451,5984.86
2025-02-08 05:00:00,/data,0,0,0,0,0,0,42574,57843.3
2025-02-08 05:00:00,/scratch,0,0,0,0,0,0,75925,24938.03
2025-02-08 05:00:00,/projects,0,0,0,0,0,0,19040,13662.32
2025-02-08 05:00:00,/user,0,0,0,0,0,0,43451,5984.86
2025-02-08 06:00:00,/data,33,11,29,42.516,15.958,5.298,42596,57875.15
2025-02-08 06:00:00,/scratch,0,0,0,0,0,0,75925,24938.03
2025-02-08 06:00:00,/projects,0,0,0,0,0,0,19040,13662.32
2025-02-08 06:00:00,/user,31,19,38,4.727,2.367,0.44,43463,5987.66
2025-02-08 07:00:00,/data,25,10,38,28.782,12.355,3.387,42611,57894.97
2025-02-08 07:00:00,/scratch,0,0,0,0,0,0,75925,24938.03
2025-02-08 07:00:00,/projects,0,0,0,0,0,0,19040,13662.32
2025-02-08 07:00:00,/user,0,0,0,0,0,0,43463,5987.66
2025-02-08 08:00:00,/data,0,0,0,0,0,0,42611,57894.97
2025-02-08 08:00:00,/scratch,0,0,0,0,0,0,75925,24938.03
2025-02-08 08:00:00,/projects,16,5,16,7.874,1.558,1.322,19051,13669.96
2025-02-08 08:00:00,/user,52,30,50,5.502,3.287,0.889,43485,5990.77
2025-02-08 09:00:00,/data,0,0,0,0,0,0,42611,57894.97
2025-02-08 09:00:00,/scratch,0,0,0,0,0,0,75925,24938.03
2025-02-08 09:00:00,/projects,43,27,50,22.456,19.778,4.384,19067,13677.02
2025-02-08 09:00:00,/user,0,0,0,0,0,0,43485,5990.77
2025-02-08 10:00:00,/data,59,53,68,56.969,64.08,12.414,42617,57900.27
2025-02-08 10:00:00,/scratch,46,24,27,11.263,7.994,0.842,75947,24942.14
2025-02-08 10:00:00,/projects,0,0,0,0,0,0,19067,13677.02
2025-02-08 10:00:00,/user,0,0,0,0,0,0,43485,5990.77
2025-02-08 11:00:00,/data,133,74,119,168.647,82.698,22.619,42676,58008.84
2025-02-08 11:00:00,/scratch,0,0,0,0,0,0,75947,24942.14
2025-02-08 11:00:00,/projects,0,0,0,0,0,0,19067,13677.02
2025-02-08 11:00:00,/user,0,0,0,0,0,0,43485,5990.77
2025-02-08 12:00:00,/data,0,0,0,0,0,0,42676,58008.84
2025-02-08 12:00:00,/scratch,82,47,48,20.224,12.016,2.116,75982,24952.46
2025-02-08 12:00:00,/projects,0,0,0,0,0,0,19067,13677.02
2025-02-08 12:00:00,/user,0,0,0,0,0,0,43485,5990.77
2025-02-08 13:00:00,/data,0,0,0,0,0,0,42676,58008.84
2025-02-08 13:00:00,/scratch,0,0,0,0,0,0,75982,24952.46
2025-02-08 13:00:00,/projects,21,10,32,10.529,5.378,2.92,19078,13685.09
2025-02-08 13:00:00,/user,84,33,85,8.367,3.699,0.781,43536,5996.22
2025-02-08 14:00:00,/data,0,0,0,0,0,0,42676,58008.84
2025-02-08 14:00:00,/scratch,0,0,0,0,0,0,75982,24952.46
2025-02-08 14:00:00,/projects,23,15,32,11.056,7.637,3.407,19086,13691.92
2025-02-08 14:00:00,/user,0,0,0,0,0,0,43536,5996.22
2025-02-08 15:00:00,/data,0,0,0,0,0,0,42676,58008.84
2025-02-08 15:00:00,/scratch,53,34,26,16.025,9.43,0.589,76001,24959.64
2025-02-08 15:00:00,/projects,0,0,0,0,0,0,19086,13691.92
2025-02-08 15:00:00,/user,0,0,0,0,0,0,43536,5996.22
2025-02-08 16:00:00,/data,72,29,77,91.038,28.724,16.368,42719,58087.52
2025-02-08 16:00:00,/scratch,43,22,37,13.072,6.05,1.324,76022,24967.99
2025-02-08 16:00:00,/projects,0,0,0,0,0,0,19086,13691.92
2025-02-08 16:00:00,/user,0,0,0,0,0,0,43536,5996.22
2025-02-08 17:00:00,/data,0,0,0,0,0,0,42719,58087.52
2025-02-08 17:00:00,/scratch,51,33,29,13.218,9.706,1.358,76040,24972.86
2025-02-08 17:00:00,/projects,0,0,0,0,0,0,19086,13691.92
2025-02-08 17:00:00,/user,0,0,0,0,0,0,43536,5996.22
2025-02-08 18:00:00,/data,65,40,60,82.274,48.453,10.594,42744,58131.94
2025-02-08 18:00:00,/scratch,27,16,19,5.878,4.51,1.339,76051,24975.57
2025-02-08 18:00:00,/projects,0,0,0,0,0,0,19086,13691.92
2025-02-08 18:00:00,/user,49,20,39,4.512,2.181,0.541,43565,5999.09
2025-02-08 19:00:00,/data,23,13,45,22.077,11.629,3.385,42754,58145.77
2025-02-08 19:00:00,/scratch,0,0,0,0,0,0,76051,24975.57
2025-02-08 19:00:00,/projects,0,0,0,0,0,0,19086,13691.92
2025-02-08 19:00:00,/user,41,15,40,4.793,1.42,0.585,43591,6003.05
2025-02-08 20:00:00,/data,104,49,115,108.723,47.547,16.848,42809,58223.79
2025-02-08 20:00:00,/scratch,0,0,0,0,0,0,76051,24975.57
2025-02-08 20:00:00,/projects,21,8,25,11.917,4.754,2.365,19099,13701.45
2025-02-08 20:00:00,/user,0,0,0,0,0,0,43591,6003.05
2025-02-08 21:00:00,/data,0,0,0,0,0,0,42809,58223.79
2025-02-08 21:00:00,/scratch,15,9,15,3.729,2.545,0.566,76057,24977.32
2025-02-08 21:00:00,/projects,0,0,0,0,0,0,19099,13701.45
2025-02-08 21:00:00,/user,56,23,54,6.77,2.799,1.215,43624,6008.23
2025-02-08 22:00:00,/data,0,0,0,0,0,0,42809,58223.79
2025-02-08 22:00:00,/scratch,14,11,17,3.52,2.837,0.477,76060,24978.48
2025-02-08 22:00:00,/projects,14,5,24,12.336,3.901,0.998,19108,13710.88
2025-02-08 22:00:00,/user,0,0,0,0,0,0,43624,6008.23
2025-02-08 23:00:00,/data,7,7,7,6.112,6.754,-0.381,42809,58222.77
2025-02-08 23:00:00,/scratch,0,0,0,0,0,0,76060,24978.48
2025-02-08 23:00:00,/projects,9,2,14,4.555,1.315,0.9,19115,13715.02
2025-02-08 23:00:00,/user,0,0,0,0,0,0,43624,6008.23
2025-02-09 00:00:00,/data,4,6,4,4.891,5.26,0.545,42807,58222.95
2025-02-09 00:00:00,/scratch,0,0,0,0,0,0,76060,24978.48
2025-02-09 00:00:00,/projects,0,0,0,0,0,0,19115,13715.02
2025-02-09 00:00:00,/user,0,0,0,0,0,0,43624,6008.23
2025-02-09 01:00:00,/data,0,0,0,0,0,0,42807,58222.95
2025-02-09 01:00:00,/scratch,0,0,0,0,0,0,76060,24978.48
2025-02-09 01:00:00,/projects,0,0,0,0,0,0,19115,13715.02
2025-02-09 01:00:00,/user,0,0,0,0,0,0,43624,6008.23
2025-02-09 02:00:00,/data,0,0,0,0,0,0,42807,58222.95
2025-02-09 02:00:00,/scratch,0,0,0,0,0,0,76060,24978.48
2025-02-09 02:00:00,/projects,3,3,3,1.997,3.041,0.594,19115,13714.57
2025-02-09 02:00:00,/user,0,0,0,0,0,0,43624,6008.23
2025-02-09 03:00:00,/data,0,0,0,0,0,0,42807,58222.95
2025-02-09 03:00:00,/scratch,0,0,0,0,0,0,76060,24978.48
2025-02-09 03:00:00,/projects,0,0,0,0,0,0,19115,13714.57
2025-02-09 03:00:00,/user,0,0,0,0,0,0,43624,6008.23
2025-02-09 04:00:00,/data,7,2,11,9.385,4.733,2.096,42812,58229.69
2025-02-09 04:00:00,/scratch,0,0,0,0,0,0,76060,24978.48
2025-02-09 04:00:00,/projects,0,0,0,0,0,0,19115,13714.57
2025-02-09 04:00:00,/user,0,0,0,0,0,0,43624,6008.23
2025-02-09 05:00:00,/data,0,0,0,0,0,0,42812,58229.69
2025-02-09 05:00:00,/scratch,0,0,0,0,0,0,76060,24978.48
2025-02-09 05:00:00,/projects,3,1,6,1.58,0.625,0.776,19117,13716.3
2025-02-09 05:00:00,/user,0,0,0,0,0,0,43624,6008.23
2025-02-09 06:00:00,/data,18,5,11,13.035,5.984,2.596,42825,58239.34
2025-02-09 06:00:00,/scratch,8,8,12,4.567,2.513,0.103,76060,24980.63
2025-02-09 06:00:00,/projects,7,7,15,3.378,2.445,0.878,19117,13718.11
2025-02-09 06:00:00,/user,20,14,18,1.844,1.581,0.123,43630,6008.62
2025-02-09 07:00:00,/data,0,0,0,0,0,0,42825,58239.34
2025-02-09 07:00:00,/scratch,53,22,35,13.636,6.899,0.967,76091,24988.34
2025-02-09 07:00:00,/projects,0,0,0,0,0,0,19117,13718.11
2025-02-09 07:00:00,/user,0,0,0,0,0,0,43630,6008.62
2025-02-09 08:00:00,/data,0,0,0,0,0,0,42825,58239.34
2025-02-09 08:00:00,/scratch,0,0,0,0,0,0,76091,24988.34
2025-02-09 08:00:00,/projects,0,0,0,0,0,0,19117,13718.11
2025-02-09 08:00:00,/user,68,22,62,9.69,1.979,1.134,43676,6017.46
2025-02-09 09:00:00,/data,0,0,0,0,0,0,42825,58239.34
2025-02-09 09:00:00,/scratch,77,52,56,25.837,15.265,2.317,76116,25001.23
2025-02-09 09:00:00,/projects,13,10,21,7.808,5.721,1.523,19120,13721.72
2025-02-09 09:00:00,/user,0,0,0,0,0,0,43676,6017.46
2025-02-09 10:00:00,/data,55,36,58,61.574,40.537,7.932,42844,58268.31
2025-02-09 10:00:00,/scratch,64,53,46,17.532,14.343,1.786,76127,25006.2
2025-02-09 10:00:00,/projects,20,11,19,9.768,6.878,0.916,19129,13725.53
2025-02-09 10:00:00,/user,0,0,0,0,0,0,43676,6017.46
2025-02-09 11:00:00,/data,0,0,0,0,0,0,42844,58268.31
2025-02-09 11:00:00,/scratch,74,37,43,24.711,10.475,1.815,76164,25022.25
2025-02-09 11:00:00,/projects,0,0,0,0,0,0,19129,13725.53
2025-02-09 11:00:00,/user,81,40,81,8.934,4.319,1.015,43717,6023.09
2025-02-09 12:00:00,/data,0,0,0,0,0,0,42844,58268.31
2025-02-09 12:00:00,/scratch,55,37,40,18.462,12.607,1.899,76182,25030.01
2025-02-09 12:00:00,/projects,0,0,0,0,0,0,19129,13725.53
2025-02-09 12:00:00,/user,73,50,93,9.094,5.848,1.291,43740,6027.63
2025-02-09 13:00:00,/data,77,33,60,78.141,37.669,7.62,42888,58316.4
2025-02-09 13:00:00,/scratch,9,18,17,3.685,5.166,0.292,76173,25028.82
2025-02-09 13:00:00,/projects,18,10,16,15.313,6.011,2.252,19137,13737.08
2025-02-09 13:00:00,/user,0,0,0,0,0,0,43740,6027.63
2025-02-09 14:00:00,/data,80,41,75,81.034,56.474,11.735,42927,58352.7
2025-02-09 14:00:00,/scratch,49,28,32,16.205,8.722,1.785,76194,25038.09
2025-02-09 14:00:00,/projects,19,10,27,17.152,5.676,2.459,19146,13751.02
2025-02-09 14:00:00,/user,76,33,77,9.084,3.664,0.9,43783,6033.95
2025-02-09 15:00:00,/data,0,0,0,0,0,0,42927,58352.7
2025-02-09 15:00:00,/scratch,0,0,0,0,0,0,76194,25038.09
2025-02-09 15:00:00,/projects,33,20,47,20.103,13.373,3.455,19159,13761.2
2025-02-09 15:00:00,/user,0,0,0,0,0,0,43783,6033.95
2025-02-09 16:00:00,/data,52,29,41,64.216,28.094,4.804,42950,58393.62
2025-02-09 16:00:00,/scratch,65,30,45,20.211,9.788,0.959,76229,25049.47
2025-02-09 16:00:00,/projects,0,0,0,0,0,0,19159,13761.2
2025-02-09 16:00:00,/user,0,0,0,0,0,0,43783,6033.95
2025-02-09 17:00:00,/data,38,23,36,41.682,23.212,5.273,42965,58417.37
2025-02-09 17:00:00,/scratch,0,0,0,0,0,0,76229,25049.47
2025-02-09 17:00:00,/projects,13,11,16,5.849,6.392,0.445,19161,13761.1
2025-02-09 17:00:00,/user,0,0,0,0,0,0,43783,6033.95
2025-02-09 18:00:00,/data,0,0,0,0,0,0,42965,58417.37
2025-02-09 18:00:00,/scratch,62,32,41,15.136,8.476,1.514,76259,25057.64
2025-02-09 18:00:00,/projects,23,12,22,11.107,7.593,0.791,19172,13765.41
2025-02-09 18:00:00,/user,0,0,0,0,0,0,43783,6033.95
2025-02-09 19:00:00,/data,0,0,0,0,0,0,42965,58417.37
2025-02-09 19:00:00,/scratch,38,15,19,12.883,3.533,1.02,76282,25068.01
2025-02-09 19:00:00,/projects,0,0,0,0,0,0,19172,13765.41
2025-02-09 19:00:00,/user,20,9,24,5.048,0.79,0.088,43794,6038.3
2025-02-09 20:00:00,/data,14,10,23,12.014,10.012,1.561,42969,58420.93
2025-02-09 20:00:00,/scratch,0,0,0,0,0,0,76282,25068.01
2025-02-09 20:00:00,/projects,0,0,0,0,0,0,19172,13765.41
2025-02-09 20:00:00,/user,30,12,26,3.247,1.306,0.269,43812,6040.51
2025-02-09 21:00:00,/data,0,0,0,0,0,0,42969,58420.93
2025-02-09 21:00:00,/scratch,0,0,0,0,0,0,76282,25068.01
2025-02-09 21:00:00,/projects,8,7,8,3.959,6.329,0.808,19173,13763.85
2025-02-09 21:00:00,/user,0,0,0,0,0,0,43812,6040.51
2025-02-09 22:00:00,/data,11,1,7,11.946,1.315,1.257,42979,58432.82
2025-02-09 22:00:00,/scratch,22,9,6,8.494,3.457,0.518,76295,25073.57
2025-02-09 22:00:00,/projects,9,4,13,4.898,1.98,1.361,19178,13768.13
2025-02-09 22:00:00,/user,0,0,0,0,0,0,43812,6040.51
2025-02-09 23:00:00,/data,7,3,5,8.92,3.072,2.105,42983,58440.77
2025-02-09 23:00:00,/scratch,0,0,0,0,0,0,76295,25073.57
2025-02-09 23:00:00,/projects,0,0,0,0,0,0,19178,13768.13
2025-02-09 23:00:00,/user,4,3,10,0.278,0.263,0.178,43813,6040.7
2025-02-10 00:00:00,/data,14,11,14,12.263,9.8,1.119,42986,58444.35
2025-02-10 00:00:00,/scratch,65,37,36,20.953,13.245,1.039,76323,25082.31
2025-02-10 00:00:00,/projects,0,0,0,0,0,0,19178,13768.13
2025-02-10 00:00:00,/user,0,0,0,0,0,0,43813,6040.7
2025-02-10 01:00:00,/data,0,0,0,0,0,0,42986,58444.35
2025-02-10 01:00:00,/scratch,14,10,10,3.039,3.5,0.284,76327,25082.14
2025-02-10 01:00:00,/projects,11,11,22,7.159,6.957,2.148,19178,13770.48
2025-02-10 01:00:00,/user,0,0,0,0,0,0,43813,6040.7
2025-02-10 02:00:00,/data,7,7,1,23.895,8.006,-0.302,42986,58459.94
2025-02-10 02:00:00,/scratch,0,0,0,0,0,0,76327,25082.14
2025-02-10 02:00:00,/projects,0,0,0,0,0,0,19178,13770.48
2025-02-10 02:00:00,/user,16,6,21,1.792,0.466,0.306,43823,6042.33
2025-02-10 03:00:00,/data,5,0,6,3.839,0,1.978,42991,58465.76
2025-02-10 03:00:00,/scratch,9,4,5,2.588,0.811,0.143,76332,25084.06
2025-02-10 03:00:00,/projects,0,0,0,0,0,0,19178,13770.48
2025-02-10 03:00:00,/user,0,0,0,0,0,0,43823,6042.33
2025-02-10 04:00:00,/data,11,3,9,9.26,2.512,-0.856,42999,58471.65
2025-02-10 04:00:00,/scratch,16,9,15,3.469,2.654,0.337,76339,25085.21
2025-02-10 04:00:00,/projects,0,0,0,0,0,0,19178,13770.48
2025-02-10 04:00:00,/user,23,9,17,2.436,1.189,0.413,43837,6043.99
2025-02-10 05:00:00,/data,0,0,0,0,0,0,42999,58471.65
2025-02-10 05:00:00,/scratch,27,22,27,8.9,5.924,1.071,76344,25089.26
2025-02-10 05:00:00,/projects,0,0,0,0,0,0,19178,13770.48
2025-02-10 05:00:00,/user,49,23,46,4.479,2.279,0.793,43863,6046.98
2025-02-10 06:00:00,/data,27,16,37,27.54,14.703,7.741,43010,58492.23
2025-02-10 06:00:00,/scratch,31,20,18,9.808,5.351,0.518,76355,25094.23
2025-02-10 06:00:00,/projects,0,0,0,0,0,0,19178,13770.48
2025-02-10 06:00:00,/user,153,75,147,16.109,9.13,2.359,43941,6056.32
2025-02-10 07:00:00,/data,27,16,29,26.796,15.433,2.195,43021,58505.78
2025-02-10 07:00:00,/scratch,43,27,23,11.909,6.488,0.504,76371,25100.16
2025-02-10 07:00:00,/projects,43,26,62,25.206,15.768,3.824,19195,13783.74
2025-02-10 07:00:00,/user,116,53,120,12.589,5.605,2.641,44004,6065.95
2025-02-10 08:00:00,/data,35,17,44,35.141,16.656,5.245,43039,58529.51
2025-02-10 08:00:00,/scratch,66,39,37,17.145,10.064,1.384,76398,25108.62
2025-02-10 08:00:00,/projects,55,34,73,28.316,21.634,6.79,19216,13797.21
2025-02-10 08:00:00,/user,105,45,120,10.32,5.94,1.416,44064,6071.74
2025-02-10 09:00:00,/data,44,22,36,40.433,31.507,2.836,43061,58541.28
2025-02-10 09:00:00,/scratch,90,59,63,20.834,17.837,2.048,76429,25113.67
2025-02-10 09:00:00,/projects,73,35,78,57.529,20.846,4.872,19254,13838.77
2025-02-10 09:00:00,/user,181,97,168,21.674,11.869,2.858,44148,6084.41
2025-02-10 10:00:00,/data,74,52,80,103.646,53.93,10.756,43083,58601.75
2025-02-10 10:00:00,/scratch,113,82,67,31.855,24.479,2.071,76460,25123.11
2025-02-10 10:00:00,/projects,111,55,137,68.346,36.622,10.281,19310,13880.77
2025-02-10 10:00:00,/user,0,0,0,0,0,0,44148,6084.41
2025-02-10 11:00:00,/data,76,32,79,67.098,35.924,18.528,43127,58651.45
2025-02-10 11:00:00,/scratch,149,97,82,43.184,28.003,3.421,76512,25141.72
2025-02-10 11:00:00,/projects,107,57,122,61.436,38.388,10.828,19360,13914.65
2025-02-10 11:00:00,/user,158,92,165,18.831,9.878,2.797,44214,6096.16
2025-02-10 12:00:00,/data,62,32,83,73.061,39.163,12.461,43157,58697.81
2025-02-10 12:00:00,/scratch,112,71,84,32.187,19.529,4.482,76553,25158.86
2025-02-10 12:00:00,/projects,73,41,80,42.255,23.918,6.143,19392,13939.13
2025-02-10 12:00:00,/user,123,58,129,13.144,6.716,2.268,44279,6104.85
2025-02-10 13:00:00,/data,78,45,70,82.775,51.297,14.485,43190,58743.77
2025-02-10 13:00:00,/scratch,146,107,105,39.604,27.965,3.888,76592,25174.38
2025-02-10 13:00:00,/projects,84,45,91,49.289,29.142,6.95,19431,13966.22
2025-02-10 13:00:00,/user,134,61,129,16.165,6.689,2.087,44352,6116.42
2025-02-10 14:00:00,/data,117,61,128,157.845,81.827,12.697,43246,58832.49
2025-02-10 14:00:00,/scratch,65,41,50,16.567,12.481,1.908,76616,25180.38
2025-02-10 14:00:00,/projects,61,29,72,36.427,18.049,5.675,19463,13990.28
2025-02-10 14:00:00,/user,194,110,197,23.34,12.162,2.581,44436,6130.17
2025-02-10 15:00:00,/data,0,0,0,0,0,0,43246,58832.49
2025-02-10 15:00:00,/scratch,64,41,34,19.173,11.554,1.965,76639,25189.96
2025-02-10 15:00:00,/projects,55,26,72,31.239,13.701,6.161,19492,14013.98
2025-02-10 15:00:00,/user,122,64,105,13.33,7.306,1.838,44494,6138.04
2025-02-10 16:00:00,/data,75,37,72,104.513,43.306,9.172,43284,58902.87
2025-02-10 16:00:00,/scratch,0,0,0,0,0,0,76639,25189.96
2025-02-10 16:00:00,/projects,40,29,57,28.535,17.541,4.261,19503,14029.23
2025-02-10 16:00:00,/user,98,75,108,11.606,8.891,1.394,44517,6142.15
2025-02-10 17:00:00,/data,44,20,63,41.651,25.042,10.488,43308,58929.96
2025-02-10 17:00:00,/scratch,81,51,32,21.464,16.458,0.717,76669,25195.68
2025-02-10 17:00:00,/projects,48,18,68,24.479,8.917,4.422,19533,14049.21
2025-02-10 17:00:00,/user,0,0,0,0,0,0,44517,6142.15
2025-02-10 18:00:00,/data,72,35,58,79.474,37.802,7.915,43345,58979.55
2025-02-10 18:00:00,/scratch,56,25,37,18.965,6.531,1.94,76700,25210.06
2025-02-10 18:00:00,/projects,29,13,37,13.909,10.874,2.479,19549,14054.73
2025-02-10 18:00:00,/user,0,0,0,0,0,0,44517,6142.15
2025-02-10 19:00:00,/data,18,12,18,21.211,14.773,3.412,43351,58989.4
2025-02-10 19:00:00,/scratch,76,53,55,19.16,15.062,2.693,76723,25216.85
2025-02-10 19:00:00,/projects,36,18,38,21.143,11.609,2.691,19567,14066.95
2025-02-10 19:00:00,/user,103,59,123,10.794,8.175,1.909,44561,6146.67
2025-02-10 20:00:00,/data,0,0,0,0,0,0,43351,58989.4
2025-02-10 20:00:00,/scratch,63,23,42,17.08,7.286,1.846,76763,25228.49
2025-02-10 20:00:00,/projects,26,17,37,11.179,8.728,2.274,19576,14071.68
2025-02-10 20:00:00,/user,0,0,0,0,0,0,44561,6146.67
2025-02-10 21:00:00,/data,18,12,12,21.494,19.686,0.849,43357,58992.06
2025-02-10 21:00:00,/scratch,47,36,27,13.467,8.732,1.529,76774,25234.75
2025-02-10 21:00:00,/projects,22,9,30,9.765,5.776,1.661,19589,14077.33
2025-02-10 21:00:00,/user,96,51,97,10.443,5.342,1.849,44606,6153.62
2025-02-10 22:00:00,/data,0,0,0,0,0,0,43357,58992.06
2025-02-10 22:00:00,/scratch,29,13,21,9.543,3.114,1.041,76790,25242.22
